Item;Descripcion;Und;Nro_Parte;Linea;Familia;SubFam;Codigo_Interno;Tipo;Item_Relacionado;Procedencia;Dimensiones;Estado;Cta_Inventario;Cta_Gasto;Codigo_CUM;Codigo_Kairos;Codigo_DIGEMID;Ult_Usuario;Ult_Modif;SubFamInf
0000008072;TOBRAZOL 0.3% X 5 ML;FCO;;02;0389;0016;29774;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;10793;ROYAL;27-04-2018 16:42;
0000008073;TOBRAZOL DX X 5ML;FCO;;02;0224;0011;29775;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;46810;YLESCANO;02-05-2022 10:19;
0000008074;ASTEROSS OCUVIAL;FCO;;02;0253;0006;29777;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35071;ROYAL;27-04-2018 16:42;
0000008075;BIOTEARS GEL OF X 12G;FCO;;02;0253;0011;29778;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44350;ROYAL;27-04-2018 16:42;
0000008076;CLORIN 0.5% X 5 ML;FCO;;02;0360;0077;29779;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;2829;ROYAL;27-04-2018 16:42;
0000008077;DICLOPTIC 0.1% X 5ML;FCO;;02;0393;0002;29780;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38372;ROYAL;27-04-2018 16:42;
0000008078;FLORIL OFFICE X 10 ML;FCO;;02;0225;0001;29781;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44569;ROYAL;27-04-2018 16:42;
0000008079;GENTAMICINA GTAS LANSIER;FCO;;02;0360;0096;29782;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;27609;ROYAL;27-04-2018 16:42;
0000008080;LAMOFLOX 0.5% X 5ML;FCO;;02;0360;0001;29783;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33126;ROYAL;27-04-2018 16:42;
0000008081;LANCIPROX 0.3% X 5ML;FCO;;02;0360;0064;29784;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38415;ROYAL;27-04-2018 16:42;
0000008082;NEOTROL X 5ML;FCO;;02;0224;0007;29785;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;7950;ROYAL;27-04-2018 16:42;
0000008083;PATADINE PLUS X 5 ML;FCO;;02;0074;0030;29786;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42178;ROYAL;27-04-2018 16:42;
0000008084;PREDSO 1% X 5ML;FCO;;02;0348;0027;29787;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42179;ROYAL;27-04-2018 16:42;
0000008085;REFRESKAN T PLUS;FCO;;02;0253;0004;29788;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38418;CSHIMABUKU;14-05-2021 10:36;
0000008086;SYSTALAN X 15 ML;FCO;;02;0253;0014;29789;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;34718;MYANTAS;04-02-2019 10:39;
0000008087;COSOMIDOL X 5 ML;FCO;;02;0062;0006;29790;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38886;ROYAL;27-04-2018 16:42;
0000008088;FLORIL OCUVIAL X 0.5 ML;FCO;;02;0074;0028;29791;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35061;ROYAL;27-04-2018 16:42;
0000008089;PYRIDIUM COMPLEX;CAP;;02;0369;0001;29803;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;9355;ROYAL;27-04-2018 16:42;
0000008090;INHARANE 250ML AC FARMA;CCU;;02;0341;0005;29808;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41296;YDELGADO;29-07-2018 15:01;
0000008091;FLUIBRONCOL 100 INFANT.;SOB;;02;0208;0003;29827;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39887;ROYAL;27-04-2018 16:42;
0000008092;DOXIPLUS 100 MG;CAP;;02;0360;0087;29828;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41000;ROYAL;27-04-2018 16:42;
0000008093;LEXIN 250 MG/5ML X 60ML;FCO;;02;0360;0045;29854;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20977;ROYAL;27-04-2018 16:42;
0000008094;FLACIDINE 50 MG/5ML;AMP;;02;0438;0002;29855;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;22191;ROYAL;27-04-2018 16:42;
0000008095;CETAXIN 100G;TAB;;02;0186;0008;29856;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43989;ROYAL;27-04-2018 16:42;
0000008096;PARGEVIN COMPUESTO;TAB;;02;0059;0002;29857;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8859;ROYAL;27-04-2018 16:42;
0000008097;PARGEVIN COMP.AMP;AMP;;02;0059;0003;29858;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8858;ROYAL;27-04-2018 16:42;
0000008098;TORALAC 10 MG;TAB;;02;0335;0034;29864;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;29089;ROYAL;27-04-2018 16:42;
0000008099;TERBISIL 250 MG;TAB;;02;0077;0036;29865;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42902;ROYAL;27-04-2018 16:42;
0000008100;CEFRASPOR 250 MG X 100 ML;FCO;;02;0360;0040;29866;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35693;ROYAL;27-04-2018 16:42;
0000008101;CODILAX 5 MG;TAB;;02;0197;0003;29867;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;21340;ROYAL;27-04-2018 16:42;
0000008102;LADEXOL 0.1 %;TUB;;02;0348;0025;29868;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;6556;ROYAL;27-04-2018 16:42;
0000008103;OCTAPLEX 500;FCO;;02;0049;0013;29974;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33955;EDELGADO;19-09-2022 12:48;
0000008104;ANGIPEC 160 MG;TAB;;02;0068;0064;29975;MEDICAMENTOS;;LOCAL;;Inactivo;20111001;91111101;;;34566;GPERALTA;20-08-2018 11:08;
0000008105;PANTUL 1G;AMP;;02;0341;0006;29976;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;32402;ROYAL;27-04-2018 16:42;
0000008106;ACELUX 370 X 50 ML;FCO;;02;0200;0011;29983;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;17633;ROYAL;27-04-2018 16:42;
0000008107;IMMUNORHO;AMP;;02;0260;0002;30001;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;28681;ROYAL;27-04-2018 16:42;
0000008108;NEURUM 75 MG;CAP;;02;0051;0004;30008;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8073;ROYAL;27-04-2018 16:42;
0000008109;VALPRAX 500 MG;TAB;;02;0051;0002;30015;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40025;ROYAL;27-04-2018 16:42;
0000008110;BISACODILO 5 MG;TAB;;02;0197;0003;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35659;OROJAS;09-04-2021 08:33;
0000008111;LAXOFAST;SOB;;02;0197;0015;30037;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38671;ROYAL;27-04-2018 16:42;
0000008112;RIXAM 250;CAP;;02;0049;0001;30038;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35584;ROYAL;27-04-2018 16:42;
0000008113;IRBEVITAE 150 MG;TAB;;02;0068;0029;30041;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38107;ROYAL;27-04-2018 16:42;
0000008114;IRBERVITAE 300 MG;TAB;;02;0068;0030;30042;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38115;ROYAL;27-04-2018 16:42;
0000008115;VALSARVIATE PLUS  80/12.5;TAB;;02;0071;0012;30043;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38106;ROYAL;27-04-2018 16:42;
0000008116;VALSARVIATE  160/12.5;TAB;;02;0071;0005;30044;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38105;ROYAL;27-04-2018 16:42;
0000008117;CARDIOBRON 500 MCG/1ML;AMP;;02;0155;0001;30059;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39857;ROYAL;27-04-2018 16:42;
0000008118;CITOFER SUSP X 70 ML;FCO;;02;0360;0053;30063;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;32966;ROYAL;27-04-2018 16:42;
0000008119;CEFUNAT 250 MG/ 5ML;FCO;;02;0360;0045;30064;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42529;ROYAL;27-04-2018 16:42;
0000008120;CARDIOPLUS 20/12.5;TAB;;02;0071;0013;30066;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39085;ROYAL;27-04-2018 16:42;
0000008121;MICROSER 24 MG X 20 TAB;TAB;;02;0125;0005;30072;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;32843;MYANTAS;16-08-2019 09:40;
0000008122;AERONID 125 x 120 DOSIS;FCO;;02;0035;0024;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20129;OROJAS;09-04-2021 08:33;
0000008123;ETRIFIN 10MG/ML INY. SOL. (AC FARMA);AMP;;02;0180;0001;30094;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40341;YLESCANO;28-10-2020 09:46;
0000008124;UTIVEX 5MG POLVO AMP;AMP;;02;0343;0003;30095;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35382;ROYAL;02-05-2018 08:58;
0000008125;ILTUX HCT 20/12.5 MG;TAB;;02;0071;0007;30116;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;5930;ROYAL;27-04-2018 16:42;
0000008126;VAQTA;AMP;;02;0260;0022;30128;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;29227;KMORI;17-02-2022 09:15;
0000008127;DICLO K SUSP X 60 ML;FCO;;02;0401;0001;30131;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;3612;ROYAL;27-04-2018 16:42;
0000008128;CARDIMAX 6mg/2ml x sol Iny;AMP;;02;0032;0001;30132;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38808;ROYAL;27-04-2018 16:42;
0000008129;DICLO K GTS;FCO;;02;0401;0001;30138;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;27242;ROYAL;27-04-2018 16:42;
0000008130;BIOTERS SOL OFT X 15ML;FCO;;02;0253;0010;30140;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;32955;ROYAL;27-04-2018 16:42;
0000008131;FILARTROS 20MG  X 30;TAB;;02;0108;0002;30142;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;4827;ROYAL;27-04-2018 16:42;
0000008132;DICLO K 75 MG AMP;AMP;;02;0335;0011;30155;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37346;ROYAL;27-04-2018 16:42;
0000008133;ACELUX 370MG X 100ML;AMP;;02;0200;0009;30162;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;ROYAL;27-04-2018 16:42;
0000008134;TENSYOL 5MG (IQ FARMA);TAB;;02;0206;0004;30170;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44370;CSHIMABUKU;09-06-2021 08:53;
0000008135;MEDICILINA 10000;AMP;;02;0360;0131;30196;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;25965;ROYAL;27-04-2018 16:42;
0000008138;CIPROXLAB 500MG;TAB;;02;0360;0067;30207;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;2572;GPERALTA;18-09-2019 09:47;
0000008139;FLOXALAB 500MG;TAB;;02;0360;0105;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44094;OROJAS;09-04-2021 08:33;
0000008140;FLOXALAB 750MG;TAB;;02;0360;0152;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;6747;OROJAS;09-04-2021 08:33;
0000008141;KILACINOX 300MG;TAB;;02;0360;0075;30210;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39171;ROYAL;27-04-2018 16:42;
0000008142;LABOXICAM 15MG;TAB;;02;0335;0043;30211;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;6529;ROYAL;27-04-2018 16:42;
0000008143;LANZOLAB 30MG;TAB;;02;0122;0004;30212;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;6617;ROYAL;27-04-2018 16:42;
0000008144;LIPIPRESS 10 MG;TAB;;02;0186;0001;30213;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;6897;MYANTAS;23-11-2018 09:30;
0000008145;LIPIPRESS 20MG;TAB;;02;0186;0002;30214;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;6898;MYANTAS;23-11-2018 09:30;
0000008146;NEXIPRAL 20MG;TAB;;02;0122;0001;30215;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8145;MYANTAS;07-08-2019 08:44;
0000008147;NEXIPRAL 40MG;TAB;;02;0122;0002;30216;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8146;MYANTAS;07-08-2019 08:44;
0000008148;TERBILAB 250MG;TAB;;02;0077;0036;30217;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40342;ROYAL;27-04-2018 16:42;
0000008149;TERBILAB CREMA X 15 GR;TUB;;02;0081;0001;30218;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;27832;ROYAL;27-04-2018 16:42;
0000008150;VITALLER 5MG;TAB;;02;0074;0015;30219;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41652;ROYAL;27-04-2018 16:42;
0000008151;ZALMAL 50MG;CAP;;02;0011;0008;30220;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;26420;MYANTAS;04-02-2019 10:39;
0000008152;KETOX 10MG;TAB;;02;0335;0034;30221;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41562;ROYAL;27-04-2018 16:42;
0000008153;ZITROLAB 500 MG TAB (LABOFAR);TAB;;02;0360;0037;30222;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35100;MMELGAR;21-05-2020 16:52;
0000008154;ALERGILAB JBE;FCO;;02;0074;0020;30223;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39475;YLESCANO;28-04-2022 12:10;
0000008155;ZINMUKOL JBE 120 ML (AMBR+SALBU);FCO;;02;0359;0001;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;45132;OROJAS;09-04-2021 08:33;
0000008156;FLUXT 10MG TAB (KEYFARMA);TAB;;02;0057;0014;30225;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38320;YLESCANO;16-07-2021 09:00;
0000008157;ZITROLAB SUSP FCO X 15 ML;FCO;;02;0360;0035;30226;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42568;ROYAL;27-04-2018 16:42;
0000008158;LANCIPROX DX OFT;UND;;02;0366;0001;30241;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;34377;ROYAL;27-04-2018 16:42;
0000008159;CLORIN 1% UNG OFT EST. X 3.5;UND;;02;0360;0078;30242;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;2830;ROYAL;27-04-2018 16:42;
0000008160;CLORFENAMINA 2 MG/5 ML x 60 ML JBE;FCO;;02;0074;0005;30244;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;2817;MMELGAR;24-12-2019 09:37;
0000008161;HIZALAB 5MG/5ML JBE;FCO;;02;0074;0003;30268;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39491;MYANTAS;10-06-2019 09:50;
0000008162;CLOBETASOL 0.05% CREMA 25GR ACFARMA;TUB;;02;0406;0005;30309;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39251;ROYAL;27-04-2018 16:42;
0000008163;CEFALEXINA 250MG X 60 ML ACFAR;FCO;;02;0360;0045;30310;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33891;ROYAL;27-04-2018 16:42;
0000008164;OXIBUTININA 5MG AC FAR;TAB;;02;0060;0002;30311;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;32315;ROYAL;27-04-2018 16:42;
0000008165;CLARITROMICINA 500 MG TAB (AC FARMA);TAB;;02;0360;0071;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38155;OROJAS;09-04-2021 08:33;
0000008166;TAMSULOSINA 0.4 MG (AC FARMA);TAB;;02;0104;0005;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33030;OROJAS;09-04-2021 08:33;
0000008167;AZITROMICINA 500 MG (AC FARMA);TAB;;02;0360;0037;30314;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20607;MMELGAR;17-12-2019 09:06;
0000008168;CEFADROXILO 250MG/5ML AC FARMA;FCO;;02;0360;0043;30315;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40691;ROYAL;27-04-2018 16:42;
0000008169;ESPIRONOLACTONA 25MG IQ FARMA;TAB;;02;0157;0004;30316;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41818;EMORALES;03-10-2023 12:55;
0000008170;PREDNISONA 20 MG AC FARMA;TAB;;02;0348;0031;30317;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;25577;MYANTAS;21-03-2019 09:35;
0000008171;CEFACLOR 500MG AC FARMA;TAB;;02;0360;0042;30318;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41138;MYANTAS;17-05-2019 08:57;
0000008172;CLINDAMICINA 300MG TAB AC FARMA;TAB;;02;0360;0075;30319;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37049;ROYAL;27-04-2018 16:42;
0000008173;LORATADINA 10MG TAB AC FARMA;TAB;;02;0074;0026;30320;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;6963;MYANTAS;25-03-2019 09:29;
0000008174;DEFLAZACORT 30MG TAB ACFARMA;TAB;;02;0348;0001;30321;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35387;ROYAL;27-04-2018 16:42;
0000008175;RINOVAL SUSP NASAL X 120;FCO;;02;0348;0026;30322;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;9675;ROYAL;27-04-2018 16:42;
0000008176;LACTULOSA 3.3g/5ml 180ml AC FAR;FCO;;02;0197;0009;30323;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35005;ROYAL;27-04-2018 16:42;
0000008177;CIPROFLOXACINA 500MG TAB AC FARMA;TAB;;02;0360;0067;30324;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44247;ROYAL;27-04-2018 16:42;
0000008178;CEFACLOR 250mg/5ml AC FARMA;FCO;;02;0360;0041;30325;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43741;MYANTAS;17-05-2019 08:57;
0000008179;CLOBETASOL 0.05 UNG 25 GR AC FARMA;TUB;;02;0408;0009;30338;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37896;ROYAL;27-04-2018 16:42;
0000008180;BETAMETASONA 0.05 CR AC FARMA;TUB;;02;0408;0001;30339;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;31093;ROYAL;27-04-2018 16:42;
0000008181;LOSARTAN 50 MG TAB (PORTUGAL);TAB;;02;0068;0036;30340;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43477;MMELGAR;05-06-2020 20:01;
0000008182;DEFLAZACOR 6MG ACFARMA;TAB;;02;0348;0002;30341;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;34655;ROYAL;27-04-2018 16:42;
0000008183;CEFADROXILO 500MG TAB AC FARMA;TAB;;02;0360;0044;30342;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43823;ROYAL;27-04-2018 16:42;
0000008184;VISSANE 2MG COM;CAJ;;02;0050;0012;30346;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35622;ROYAL;27-04-2018 16:42;
0000008185;NEUROCAL PLUS;TAB;;02;0265;0004;30347;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;N0207840000;;;ROYAL;27-04-2018 16:42;
0000008186;ATERGIT SOL OFT X 5ML;FCO;;02;0074;0016;30348;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20509;ROYAL;27-04-2018 16:42;
0000008187;ROXIME 500MG TAB;TAB;;02;0360;0062;30354;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35552;ROYAL;27-04-2018 16:42;
0000008188;ZITROLAB SUSP FCO X 30ML;FCO;;02;0360;0035;30356;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42087;ROYAL;27-04-2018 16:42;
0000008189;NEUMOCORT 200MCG FCO x 200 DOSIS;FCO;;02;0086;0002;30357;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35329;MYANTAS;22-03-2019 11:04;
0000008190;SALBUTRAL 100 MCG INH FCO. x 250 DOSIS;FCO;;02;0035;0020;30358;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;9821;MYANTAS;22-03-2019 11:04;
0000008191;MUCOASMAT 200 MG/2 GR SOBRE (LABOFAR);SOB;;02;0208;0005;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;48053;OROJAS;09-04-2021 08:33;
0000008192;MUCOASMAT 600 MG/2 GR SOBRE (LABOFAR);SOB;;02;0208;0008;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35042;OROJAS;09-04-2021 08:33;
0000008193;CLOTRIMAZOL 1% CREMA AC FARMA;TUB;;02;0077;0012;30365;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;32519;MYANTAS;21-03-2019 09:35;
0000008194;CHELTIN SUSP X 120 ML;FCO;;02;0028;0015;30368;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;2455;ROYAL;27-04-2018 16:42;
0000008195;XALOPTIC T X 2.5 ML;FCO;;02;0062;0010;30371;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38882;MYANTAS;07-08-2019 08:44;
0000008196;TIMOX SOL OF X 5ML;FCO;;02;0062;0012;30372;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;10748;MYANTAS;07-08-2019 08:44;
0000008197;CLONAZEPAM 0.5 AC FARMA;TAB;;02;0051;0005;30385;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44759;ROYAL;27-04-2018 16:42;
0000008198;CLONAZEPAM 2MG AC FARMA;TAB;;02;0051;0006;30386;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38051;ROYAL;27-04-2018 16:42;
0000008199;LINEZOLID 2 MG x 300 ML (NIRZOLID);BOL;;02;0360;0111;30422;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;34882;MMELGAR;08-01-2020 09:25;
0000008200;AK DILATE 2.5% SOLF OF 15ML;FCO;;02;0201;0001;30425;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;332;ROYAL;27-04-2018 16:42;
0000008201;PROCINOX 25mg tab;TAB;;02;0056;0003;30494;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;27387;MYANTAS;12-03-2019 09:07;
0000008202;ZUDENINA GEL 0.1% X 30GR;TUB;;02;0024;0003;30495;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;11871;ROYAL;27-04-2018 16:42;
0000008203;DOBESILATO DE CALCIO 500 MG (VITAPHARMA);TAB;;02;0123;0003;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39290;OROJAS;09-04-2021 08:33;
0000008204;LISACNE 20MG;TAB;;02;0024;0011;30513;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33107;ROYAL;27-04-2018 16:42;
0000008205;EDUAL 2 MG;TAB;;02;0447;0001;30533;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35516;ROYAL;27-04-2018 16:42;
0000008206;GLYCOLAX PV 17 GRS;SOB;;02;0197;0013;30556;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43944;ROYAL;27-04-2018 16:42;
0000008207;ALLERMED 2MG/5ML FCO 120ML;FCO;;02;0074;0005;30580;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39946;ROYAL;27-04-2018 16:42;
0000008208;B-VAT 2ML AMP EV-IM;AMP;;02;0271;0011;30594;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;1270;MYANTAS;12-03-2019 09:08;
0000008209;CALCIBONE NATAL FORTE;FCO;;02;271;0024;30613;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;DE007020000;;;GPERALTA;06-10-2020 08:48;
0000008210;MIODROL 100MG TAB (MEDROCK);TAB;;02;0206;0008;30620;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38526;YLESCANO;14-07-2021 13:32;
0000008211;FARMADOL 500MG;CAP;;02;0008;0011;30621;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;30291;ROYAL;27-04-2018 16:42;
0000008212;FORMILAB 850 MG TAB;TAB;;02;0054;0019;30669;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;5069;MYANTAS;07-08-2019 08:44;
0000008213;MYCTRIM FORTE 800/160MG;TAB;;02;0360;0142;30679;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40887;ROYAL;27-04-2018 16:42;
0000008214;IRBELAN 150MG;TAB;;02;0068;0029;30680;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;36870;ROYAL;27-04-2018 16:42;
0000008215;IRBELAN 300MG;TAB;;02;0068;0030;30681;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35259;ROYAL;27-04-2018 16:42;
0000008216;INFECTRIM FORTE X 100ML SUSP;FCO;;02;0360;0082;30687;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39859;ROYAL;27-04-2018 16:42;
0000008217;TERRACORSOL UNG OFT TUBO 3.5 g;UND;;02;0389;0017;30707;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38885;ROYAL;27-04-2018 16:42;
0000008218;TELMINOR 40 MG;TAB;;02;0068;0058;30713;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;E0200310000;;10559;MYANTAS;31-08-2018 09:15;
0000008219;TELMINOR 80 MG;TAB;;02;0068;0059;30714;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;10560;MYANTAS;07-02-2019 08:59;
0000008220;BISMUCAR 340 ML FCO;FCO;;02;0021;0004;30722;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20718;MYANTAS;20-03-2019 09:12;
0000008222;BISMUCAR CEREZA TAB MAS;TAB;;02;0021;0004;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40599;OROJAS;09-04-2021 08:33;
0000008223;OSTEOSYL 150MG TAB  CAJA X 1;TAB;;02;0442;0004;30751;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;28565;ROYAL;27-04-2018 16:42;
